pc_timestamp,stm32_ms,adc_raw,adc_voltage_v,sensor_voltage_v,pressure_bar,duty_percent,frequency_hz,estimated_output_rms_v,jsy_online,jsy_voltage_rms_v,jsy_current_rms_a,jsy_active_power_w,jsy_power_factor,jsy_energy_kwh,jsy_error_count
2026-05-23T00:22:24.133,70441,1001,0.807,1.202,2.105,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:24.194,70545,686,0.553,0.823,0.97,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:24.318,70646,611,0.492,0.733,0.7,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:24.443,70750,464,0.374,0.557,0.171,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:24.505,70854,724,0.583,0.869,1.107,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:24.628,70958,969,0.781,1.163,1.989,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:24.755,71062,1153,0.929,1.384,2.652,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:24.817,71166,797,0.642,0.957,1.37,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:24.940,71270,598,0.482,0.718,0.653,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:25.065,71374,519,0.418,0.623,0.369,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:25.126,71478,862,0.695,1.035,1.604,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:25.316,71627,608,0.49,0.73,0.689,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:25.377,71732,599,0.483,0.719,0.657,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:25.502,71836,522,0.421,0.627,0.38,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:25.626,71940,862,0.695,1.035,1.604,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:25.687,72044,1019,0.821,1.223,2.169,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:25.812,72148,1035,0.834,1.242,2.227,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:25.937,72252,694,0.559,0.833,0.999,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:25.998,72356,530,0.427,0.636,0.409,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:26.124,72460,640,0.516,0.768,0.805,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:26.236,72564,932,0.751,1.119,1.856,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:26.357,72665,925,0.745,1.11,1.831,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:26.419,72769,1149,0.926,1.379,2.638,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:26.545,72873,820,0.661,0.984,1.453,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:26.670,72977,610,0.492,0.732,0.697,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:26.731,73081,486,0.392,0.583,0.25,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:26.853,73185,836,0.674,1.003,1.51,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:26.977,73289,1003,0.808,1.204,2.112,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:27.038,73393,1060,0.854,1.272,2.317,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:27.166,73497,705,0.568,0.846,1.039,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:27.285,73647,994,0.801,1.193,2.079,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:27.411,73751,995,0.802,1.194,2.083,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:27.535,73855,1054,0.849,1.265,2.295,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:27.599,73959,703,0.567,0.844,1.031,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:27.723,74063,552,0.445,0.663,0.488,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:27.849,74167,618,0.498,0.742,0.725,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:27.910,74271,921,0.742,1.106,1.817,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
